Name,Year,Team,Salary
박경수,2010,LG,"7,200"
심수창,2010,LG,"7,000"
경헌호,2010,LG,"6,500"
손인호,2010,LG,"6,500"
박종호,2010,LG,"6,000"
김광삼,2010,LG,"5,800"
안치용,2010,LG,"5,500"
김광수,2010,LG,"5,200"
이동현,2010,LG,"5,200"
김민기,2010,LG,"5,000"
정찬헌,2010,LG,"4,500"
박용근,2010,LG,"4,500"
서승화,2010,LG,"4,000"
정성훈,2010,LG,"4,000"
강철민,2010,LG,"3,800"
민경수,2010,LG,"3,600"
박병호,2010,LG,"3,500"
김태군,2010,LG,"3,300"
한희,2010,LG,"3,200"
오태근,2010,LG,"3,100"
서동욱,2010,LG,"3,000"
이범준,2010,LG,"2,900"
최동환,2010,LG,"2,900"
이병규,2010,LG,"2,800"
김태완,2010,LG,"2,800"
노진용,2010,LG,"2,600"
임도현,2010,LG,"2,400"
김기표,2010,LG,"2,400"
김준호,2010,LG,"2,400"
이형종,2010,LG,"2,400"
배우열,2010,LG,"2,400"
박동욱,2010,LG,"2,400"
서성종,2010,LG,"2,400"
곽용섭,2010,LG,"2,400"
정주현,2010,LG,"2,400"
윤진호,2010,LG,"2,400"
오지환,2010,LG,"2,400"
손민한,2010,롯데,"60,000"
홍성흔,2010,롯데,"40,000"
이대호,2010,롯데,"39,000"
장원준,2010,롯데,"18,000"
송승준,2010,롯데,"18,000"
김주찬,2010,롯데,"15,000"
강민호,2010,롯데,"13,500"
조성환,2010,롯데,"13,000"
조정훈,2010,롯데,"12,500"
임경완,2010,롯데,"12,500"
강영식,2010,롯데,"12,000"
박기혁,2010,롯데,"12,000"
최기문,2010,롯데,"10,000"
정보명,2010,롯데,"7,500"
이정훈,2010,롯데,"7,200"
이승화,2010,롯데,"7,200"
이용훈,2010,롯데,"7,000"
이정민,2010,롯데,"6,800"
이인구,2010,롯데,"6,000"
배장호,2010,롯데,"6,000"
나승현,2010,롯데,"5,500"
김민성,2010,롯데,"5,500"
박정준,2010,롯데,"4,500"
박준서,2010,롯데,"4,200"
손아섭,2010,롯데,"4,000"
김일엽,2010,롯데,"4,000"
이명우,2010,롯데,"3,800"
박종윤,2010,롯데,"3,800"
김사율,2010,롯데,"3,500"
장성우,2010,롯데,"3,300"
황성용,2010,롯데,"3,100"
전준우,2010,롯데,"2,800"
하준호,2010,롯데,"2,600"
허준혁,2010,롯데,"2,600"
문규현,2010,롯데,"2,600"
오장훈,2010,롯데,"2,500"
김휘곤,2010,롯데,"2,500"
이정동,2010,롯데,"2,500"
박진환,2010,롯데,"2,400"
이재곤,2010,롯데,"2,400"
김수화,2010,롯데,"2,400"
오수호,2010,롯데,"2,400"
김대우,2010,롯데,"2,400"
서성민,2010,롯데,"2,400"
민경수,2010,롯데,"2,400"
진명호,2010,롯데,"2,400"
허준혁,2010,롯데,"2,400"
양종민,2010,롯데,"2,400"
류현진,2010,한화,"27,000"
구대성,2010,한화,"20,000"
강동우,2010,한화,"15,000"
이영우,2010,한화,"13,000"
신경현,2010,한화,"11,500"
안영명,2010,한화,"10,500"
김태완,2010,한화,"10,000"
이도형,2010,한화,"10,000"
마정길,2010,한화,"8,000"
이대수,2010,한화,"8,000"
양훈,2010,한화,"7,500"
최영필,2010,한화,"7,000"
윤규진,2010,한화,"6,500"
송광민,2010,한화,"6,000"
유원상,2010,한화,"5,500"
추승우,2010,한화,"4,500"
김혁민,2010,한화,"4,200"
정원석,2010,한화,"3,700"
이여상,2010,한화,"3,500"
박정진,2010,한화,"3,500"
전근표,2010,한화,"3,300"
이희근,2010,한화,"3,000"
최진행,2010,한화,"3,000"
박노민,2010,한화,"3,000"
황재규,2010,한화,"3,000"
오선진,2010,한화,"3,000"
정희상,2010,한화,"2,900"
허유강,2010,한화,"2,800"
정현석,2010,한화,"2,800"
박성호,2010,한화,"2,600"
정재원,2010,한화,"2,600"
신주영,2010,한화,"2,600"
김강,2010,한화,"2,500"
전현태,2010,한화,"2,500"
서정,2010,한화,"2,400"
박상규,2010,한화,"2,400"
구본범,2010,한화,"2,400"
김강석,2010,한화,"2,400"
김주,2010,한화,"2,400"
신해수,2010,한화,"2,400"
조성우,2010,한화,"2,400"
윤기호,2010,한화,"2,400"
양승진,2010,한화,"2,400"
김기남,2010,한화,"2,400"
윤경영,2010,한화,"2,400"
장민제,2010,한화,"2,400"
김사연,2010,한화,"2,400"
한윤섭,2010,한화,"2,400"
김회성,2010,한화,"2,400"
김동영,2010,한화,"2,400"
이양기,2010,한화,"2,300"
송지만,2010,히어로즈,"40,000"
이숭용,2010,히어로즈,"23,000"
김수경,2010,히어로즈,"22,000"
송신영,2010,히어로즈,"16,000"
황두성,2010,히어로즈,"15,000"
강정호,2010,히어로즈,"10,500"
황재균,2010,히어로즈,"10,000"
마일영,2010,히어로즈,"9,300"
강귀태,2010,히어로즈,"8,500"
금민철,2010,히어로즈,"8,000"
김일경,2010,히어로즈,"6,500"
조용준,2010,히어로즈,"6,500"
정수성,2010,히어로즈,"6,400"
신철인,2010,히어로즈,"5,500"
강병식,2010,히어로즈,"5,300"
이보근,2010,히어로즈,"4,800"
오재영,2010,히어로즈,"4,000"
김상수,2010,히어로즈,"3,740"
박성훈,2010,히어로즈,"3,500"
조중근,2010,히어로즈,"3,500"
손승락,2010,히어로즈,"3,500"
김민우,2010,히어로즈,"3,300"
강윤구,2010,히어로즈,"3,300"
조재호,2010,히어로즈,"3,300"
이대환,2010,히어로즈,"3,000"
김영민,2010,히어로즈,"3,000"
배힘찬,2010,히어로즈,"3,000"
허준,2010,히어로즈,"3,000"
권도영,2010,히어로즈,"3,000"
김성현,2010,히어로즈,"3,000"
노병오,2010,히어로즈,"2,900"
유선정,2010,히어로즈,"2,800"
김성태,2010,히어로즈,"2,800"
이동학,2010,히어로즈,"2,800"
오윤,2010,히어로즈,"2,600"
오재일,2010,히어로즈,"2,500"
박영복,2010,히어로즈,"2,500"
이정호,2010,히어로즈,"2,500"
장기영,2010,히어로즈,"2,500"
강병우,2010,히어로즈,"2,400"
최현종,2010,히어로즈,"2,400"
고원준,2010,히어로즈,"2,400"
손승현,2010,히어로즈,"2,400"
박동원,2010,히어로즈,"2,400"
김지수,2010,히어로즈,"2,400"
장영석,2010,히어로즈,"2,400"
이재율,2010,NC,"2,700"
최희섭,2011,KIA,"40,000"
이범호,2011,KIA,"40,000"
서재응,2011,KIA,"33,000"
김상훈,2011,KIA,"32,500"
이용규,2011,KIA,"20,000"
김상현,2011,KIA,"20,000"
이종범,2011,KIA,"19,000"
윤석민,2011,KIA,"19,000"
유동훈,2011,KIA,"18,000"
양현종,2011,KIA,"17,000"
김원섭,2011,KIA,"14,000"
한기주,2011,KIA,"12,000"
이현곤,2011,KIA,"11,000"
안영명,2011,KIA,"10,500"
안치홍,2011,KIA,"10,000"
손영민,2011,KIA,"9,500"
나지완,2011,KIA,"9,000"
차일목,2011,KIA,"8,500"
이대진,2011,KIA,"8,300"
김선빈,2011,KIA,"7,000"
신용운,2011,KIA,"7,000"
곽정철,2011,KIA,"7,000"
박기남,2011,KIA,"6,500"
김희걸,2011,KIA,"5,500"
채종범,2011,KIA,"5,000"
박경태,2011,KIA,"4,200"
신종길,2011,KIA,"4,000"
조태수,2011,KIA,"3,800"
이영수,2011,KIA,"3,500"
박성호,2011,KIA,"3,300"
이상화,2011,KIA,"3,000"
전태현,2011,KIA,"3,000"
최훈락,2011,KIA,"3,000"
김다원,2011,KIA,"3,000"
이성우,2011,KIA,"3,000"
박정태,2011,KIA,"2,700"
정용운,2011,KIA,"2,700"
박종섭,2011,KIA,"2,600"
홍재호,2011,KIA,"2,600"
차정민,2011,KIA,"2,600"
임한용,2011,KIA,"2,500"
윤효섭,2011,KIA,"2,500"
임기준,2011,KIA,"2,500"
정성철,2011,KIA,"2,500"
김주형,2011,KIA,"2,500"
이제우,2011,KIA,"2,500"
이인행,2011,KIA,"2,500"
장태성,2011,KIA,"2,500"
김태훈,2011,KIA,"2,500"
이정훈,2011,KIA,"2,500"
심동섭,2011,KIA,"2,500"
배영수,2011,삼성,"40,000"
진갑용,2011,삼성,"35,000"
박한이,2011,삼성,"30,000"
오승환,2011,삼성,"24,000"
장원삼,2011,삼성,"22,500"
정현욱,2011,삼성,"21,000"
권혁,2011,삼성,"19,000"
최형우,2011,삼성,"18,500"
안지만,2011,삼성,"17,000"
신명철,2011,삼성,"16,000"
윤성환,2011,삼성,"15,000"
조동찬,2011,삼성,"13,500"
박석민,2011,삼성,"13,500"
권오준,2011,삼성,"13,000"
채태인,2011,삼성,"13,000"
강봉규,2011,삼성,"11,000"
차우찬,2011,삼성,"10,500"
현재윤,2011,삼성,"9,000"
이영욱,2011,삼성,"8,000"
구자운,2011,삼성,"7,500"
채상병,2011,삼성,"7,100"
김상수,2011,삼성,"7,000"
이정식,2011,삼성,"7,000"
조영훈,2011,삼성,"5,500"
강명구,2011,삼성,"5,300"
오정복,2011,삼성,"5,300"
이우선,2011,삼성,"5,000"
손주인,2011,삼성,"4,400"
정인욱,2011,삼성,"4,000"
백정현,2011,삼성,"3,800"
권오원,2011,삼성,"3,500"
임익준,2011,삼성,"3,500"
김효남,2011,삼성,"3,300"
임진우,2011,삼성,"3,000"
곽동훈,2011,삼성,"3,000"
정형식,2011,삼성,"2,900"
김종호,2011,삼성,"2,800"
박민규,2011,삼성,"2,800"
배영섭,2011,삼성,"2,600"
문현정,2011,삼성,"2,600"
문선엽,2011,삼성,"2,500"
김경모,2011,삼성,"2,400"
김재우,2011,삼성,"2,400"
이규대,2011,삼성,"2,400"
정민우,2011,삼성,"2,400"
추승민,2011,삼성,"2,400"
김기태,2011,삼성,"2,400"
모상기,2011,삼성,"2,400"
김동주,2011,두산,"70,000"
김선우,2011,두산,"40,000"
이혜천,2011,두산,"35,000"
김현수,2011,두산,"27,000"
손시헌,2011,두산,"20,200"
정재훈,2011,두산,"20,200"
이종욱,2011,두산,"19,200"
최준석,2011,두산,"16,200"
임태훈,2011,두산,"15,500"
이재우,2011,두산,"15,000"
이현승,2011,두산,"11,500"
고창성,2011,두산,"9,700"
고영민,2011,두산,"9,500"
이원석,2011,두산,"9,400"
임재철,2011,두산,"9,200"
이성열,2011,두산,"8,500"
오재원,2011,두산,"8,500"
양의지,2011,두산,"7,200"
김상현,2011,두산,"7,000"
홍상삼,2011,두산,"6,300"
이용찬,2011,두산,"5,900"
김승회,2011,두산,"5,300"
김재호,2011,두산,"5,200"
정수빈,2011,두산,"5,200"
최승환,2011,두산,"5,100"
유재웅,2011,두산,"4,800"
용덕한,2011,두산,"4,000"
김성배,2011,두산,"3,500"
조승수,2011,두산,"3,000"
노경은,2011,두산,"2,900"
조규수,2011,두산,"2,800"
박정배,2011,두산,"2,800"
이재학,2011,두산,"2,800"
이두환,2011,두산,"2,600"
김창훈,2011,두산,"2,600"
정대현,2011,두산,"2,500"
김진형,2011,두산,"2,400"
김재환,2011,두산,"2,400"
김강률,2011,두산,"2,400"
김준호,2011,두산,"2,400"
김동길,2011,두산,"2,400"
국해성,2011,두산,"2,400"
윤도경,2011,두산,"2,400"
진야곱,2011,두산,"2,400"
서동환,2011,두산,"2,400"
장민익,2011,두산,"2,400"
이원재,2011,두산,"2,400"
윤석민,2011,두산,"2,400"
박경완,2011,SK,"50,000"
이호준,2011,SK,"50,000"
박재홍,2011,SK,"40,000"
정근우,2011,SK,"31,000"
김광현,2011,SK,"27,000"
정대현,2011,SK,"26,000"
박진만,2011,SK,"25,000"
정우람,2011,SK,"22,000"
최정,2011,SK,"22,000"
송은범,2011,SK,"22,000"
이승호,2011,SK,"20,000"
박정권,2011,SK,"20,000"
김강민,2011,SK,"20,000"
박재상,2011,SK,"17,000"
최동수,2011,SK,"15,000"
전병두,2011,SK,"13,000"
조동화,2011,SK,"11,000"
전준호,2011,SK,"11,000"
정상호,2011,SK,"10,000"
이재영,2011,SK,"10,000"
김원형,2011,SK,"10,000"
고효준,2011,SK,"10,000"
권용관,2011,SK,"7,600"
김연훈,2011,SK,"7,000"
이승호,2011,SK,"7,000"
이영욱,2011,SK,"6,200"
박정환,2011,SK,"6,000"
안치용,2011,SK,"5,500"
엄정욱,2011,SK,"5,000"
김대유,2011,SK,"5,000"
임훈,2011,SK,"5,000"
조영민,2011,SK,"4,400"
제춘모,2011,SK,"3,300"
최경철,2011,SK,"3,300"
최윤석,2011,SK,"3,200"
문광은,2011,SK,"3,200"
박희수,2011,SK,"2,700"
김정남,2011,SK,"2,600"
윤희상,2011,SK,"2,500"
이상백,2011,SK,"2,500"
김용섭,2011,SK,"2,500"
김성현,2011,SK,"2,400"
박진원,2011,SK,"2,400"
안정광,2011,SK,"2,400"
홍명찬,2011,SK,"2,400"
이상훈,2011,SK,"2,400"
최원재,2011,SK,"2,400"
김정훈,2011,SK,"2,400"
김태훈,2011,SK,"2,400"
박종훈,2011,SK,"2,400"
오성민,2011,SK,"2,400"
윤중환,2011,SK,"2,400"
이진영,2011,LG,"55,000"
조인성,2011,LG,"50,000"
이병규,2011,LG,"40,000"
봉중근,2011,LG,"38,000"
박용택,2011,LG,"35,000"
정성훈,2011,LG,"35,000"
이택근,2011,LG,"27,000"
이대형,2011,LG,"14,000"
오지환,2011,LG,"10,200"
이병규,2011,LG,"10,000"
이상열,2011,LG,"10,000"
김광수,2011,LG,"9,000"
이동현,2011,LG,"9,000"
김광삼,2011,LG,"8,000"
박경수,2011,LG,"8,000"
오상민,2011,LG,"8,000"
김기표,2011,LG,"5,000"
심광호,2011,LG,"5,000"
박명환,2011,LG,"5,000"
김태완,2011,LG,"4,600"
박현준,2011,LG,"4,300"
손인호,2011,LG,"4,200"
정의윤,2011,LG,"4,200"
박병호,2011,LG,"4,200"
정찬헌,2011,LG,"4,000"
김선규,2011,LG,"4,000"
김태군,2011,LG,"4,000"
서승화,2011,LG,"4,000"
정재복,2011,LG,"3,800"
박동욱,2011,LG,"3,800"
강철민,2011,LG,"3,600"
최성민,2011,LG,"3,500"
이대환,2011,LG,"3,500"
한희,2011,LG,"3,400"
민경수,2011,LG,"3,200"
윤상균,2011,LG,"3,200"
서동욱,2011,LG,"3,200"
경헌호,2011,LG,"3,100"
심수창,2011,LG,"3,000"
김준호,2011,LG,"3,000"
이범준,2011,LG,"3,000"
신정락,2011,LG,"3,000"
이학준,2011,LG,"2,800"
황선일,2011,LG,"2,700"
김지용,2011,LG,"2,600"
정주현,2011,LG,"2,600"
백창수,2011,LG,"2,600"
윤진호,2011,LG,"2,600"
장진용,2011,LG,"2,500"
유경국,2011,LG,"2,500"
양영동,2011,LG,"2,400"
이승현,2011,LG,"2,400"
이대호,2011,롯데,"63,000"
손민한,2011,롯데,"60,000"
홍성흔,2011,롯데,"40,000"
강영식,2011,롯데,"30,000"
송승준,2011,롯데,"23,000"
강민호,2011,롯데,"20,000"
장원준,2011,롯데,"20,000"
조성환,2011,롯데,"18,000"
김주찬,2011,롯데,"17,000"
임경완,2011,롯데,"10,500"
황재균,2011,롯데,"10,000"
손아섭,2011,롯데,"8,000"
전준우,2011,롯데,"7,500"
최향남,2011,롯데,"7,000"
박종윤,2011,롯데,"6,500"
배장호,2011,롯데,"6,200"
이승화,2011,롯데,"6,200"
정보명,2011,롯데,"6,000"
이재곤,2011,롯데,"6,000"
김사율,2011,롯데,"6,000"
이정민,2011,롯데,"5,500"
고원준,2011,롯데,"5,500"
이용훈,2011,롯데,"5,500"
김일엽,2011,롯데,"5,000"
이인구,2011,롯데,"4,500"
허준혁,2011,롯데,"4,500"
장성우,2011,롯데,"4,300"
문규현,2011,롯데,"4,200"
박준서,2011,롯데,"4,000"
김수완,2011,롯데,"4,000"
이명우,2011,롯데,"3,800"
이왕기,2011,롯데,"3,500"
황성용,2011,롯데,"3,100"
허준혁,2011,롯데,"3,000"
하준호,2011,롯데,"2,600"
정훈,2011,롯데,"2,600"
진명호,2011,롯데,"2,600"
양종민,2011,롯데,"2,500"
김대우,2011,롯데,"2,500"
오장훈,2011,롯데,"2,500"
박시영,2011,롯데,"2,500"
변용선,2011,롯데,"2,500"
홍재영,2011,롯데,"2,400"
김문호,2011,롯데,"2,400"
황성웅,2011,롯데,"2,400"
이현준,2011,롯데,"2,400"
박진환,2011,롯데,"2,400"
이승재,2011,롯데,"2,400"
손용석,2011,롯데,"2,400"
오승택,2011,롯데,"2,400"
김근호,2011,롯데,"2,400"
오수호,2011,롯데,"2,400"
류현진,2011,한화,"40,000"
장성호,2011,한화,"20,000"
강동우,2011,한화,"15,000"
신경현,2011,한화,"14,000"
최진행,2011,한화,"10,000"
이대수,2011,한화,"9,000"
마일영,2011,한화,"8,300"
양훈,2011,한화,"8,000"
박정진,2011,한화,"7,500"
윤규진,2011,한화,"7,500"
정원석,2011,한화,"7,000"
한상훈,2011,한화,"7,000"
고동진,2011,한화,"6,000"
유원상,2011,한화,"6,000"
송광민,2011,한화,"5,400"
추승우,2011,한화,"4,600"
안승민,2011,한화,"3,600"
김경언,2011,한화,"3,500"
이희근,2011,한화,"3,500"
김혁민,2011,한화,"3,400"
오선진,2011,한화,"3,300"
전현태,2011,한화,"3,200"
박노민,2011,한화,"3,100"
허유강,2011,한화,"3,100"
이여상,2011,한화,"3,000"
송창식,2011,한화,"3,000"
양승진,2011,한화,"2,800"
김강,2011,한화,"2,800"
이동현,2011,한화,"2,800"
김재현,2011,한화,"2,700"
백승룡,2011,한화,"2,700"
이양기,2011,한화,"2,700"
장민제,2011,한화,"2,700"
정재원,2011,한화,"2,700"
윤근영,2011,한화,"2,600"
이상훈,2011,한화,"2,600"
정민혁,2011,한화,"2,500"
오재필,2011,한화,"2,400"
김재우,2011,한화,"2,400"
김경태,2011,한화,"2,400"
최진호,2011,한화,"2,400"
안영진,2011,한화,"2,400"
신주영,2011,한화,"2,400"
김회성,2011,한화,"2,400"
구본범,2011,한화,"2,400"
신해수,2011,한화,"2,400"
정범모,2011,한화,"2,400"
윤기호,2011,한화,"2,400"
김용주,2011,한화,"2,400"
이태양,2011,한화,"2,400"
송지만,2011,넥센,"25,000"
송신영,2011,넥센,"25,000"
이숭용,2011,넥센,"17,000"
강정호,2011,넥센,"16,000"
손승락,2011,넥센,"13,000"
김수경,2011,넥센,"11,000"
강귀태,2011,넥센,"10,000"
황두성,2011,넥센,"10,000"
박준수,2011,넥센,"9,700"
마정길,2011,넥센,"9,500"
금민철,2011,넥센,"9,500"
유한준,2011,넥센,"8,800"
강병식,2011,넥센,"8,000"
김민우,2011,넥센,"8,000"
김일경,2011,넥센,"8,000"
이정훈,2011,넥센,"7,200"
장기영,2011,넥센,"7,000"
오재영,2011,넥센,"6,500"
김성현,2011,넥센,"5,800"
이보근,2011,넥센,"5,800"
김민성,2011,넥센,"5,500"
정수성,2011,넥센,"5,200"
김성태,2011,넥센,"5,000"
박정준,2011,넥센,"4,500"
박성훈,2011,넥센,"4,000"
문성현,2011,넥센,"4,000"
장영석,2011,넥센,"3,800"
김상수,2011,넥센,"3,800"
유선정,2011,넥센,"3,600"
허준,2011,넥센,"3,600"
조중근,2011,넥센,"3,500"
배힘찬,2011,넥센,"3,300"
권도영,2011,넥센,"3,300"
조재호,2011,넥센,"3,300"
강윤구,2011,넥센,"3,000"
오윤,2011,넥센,"2,900"
노병오,2011,넥센,"2,800"
김영민,2011,넥센,"2,800"
지석훈,2011,넥센,"2,700"
김정훈,2011,넥센,"2,600"
오재일,2011,넥센,"2,500"
김수화,2011,넥센,"2,500"
박영복,2011,넥센,"2,500"
이승주,2011,넥센,"2,400"
강병우,2011,넥센,"2,400"
장태종,2011,넥센,"2,400"
정회찬,2011,넥센,"2,400"
장종덕,2011,넥센,"2,400"
신현철,2011,넥센,"2,400"
박민주,2011,넥센,"2,400"
안규성,2011,넥센,"2,400"
이해창,2011,넥센,"2,400"
최현종,2011,넥센,"2,400"
이범호,2012,KIA,"49,500"
윤석민,2012,KIA,"38,000"
김상훈,2012,KIA,"32,500"
이용규,2012,KIA,"30,000"
서재응,2012,KIA,"29,000"
김상현,2012,KIA,"20,000"
최희섭,2012,KIA,"17,000"
이종범,2012,KIA,"16,000"
유동훈,2012,KIA,"15,000"
양현종,2012,KIA,"14,000"
손영민,2012,KIA,"13,500"
김원섭,2012,KIA,"13,000"
나지완,2012,KIA,"12,500"
안치홍,2012,KIA,"12,500"
차일목,2012,KIA,"12,000"
한기주,2012,KIA,"11,000"
김선빈,2012,KIA,"11,000"
이현곤,2012,KIA,"10,500"
박준수,2012,KIA,"9,700"
심동섭,2012,KIA,"7,500"
김희걸,2012,KIA,"7,000"
박기남,2012,KIA,"7,000"
신종길,2012,KIA,"6,000"
박경태,2012,KIA,"5,200"
임준혁,2012,KIA,"4,900"
김주형,2012,KIA,"4,500"
조태수,2012,KIA,"4,300"
김진우,2012,KIA,"4,000"
이범석,2012,KIA,"4,000"
오준형,2012,KIA,"3,300"
이성우,2012,KIA,"3,300"
최훈락,2012,KIA,"3,200"
홍재호,2012,KIA,"3,100"
송산,2012,KIA,"3,000"
고우석,2012,KIA,"2,800"
김태훈,2012,KIA,"2,700"
임한용,2012,KIA,"2,700"
이경록,2012,KIA,"2,600"
백세웅,2012,KIA,"2,600"
이준호,2012,KIA,"2,600"
권희석,2012,KIA,"2,600"
정상교,2012,KIA,"2,600"
이정훈,2012,KIA,"2,600"
홍건희,2012,KIA,"2,600"
한승혁,2012,KIA,"2,500"
임기준,2012,KIA,"2,500"
김성계,2012,KIA,"2,500"
변강득,2012,KIA,"2,500"
류재원,2012,KIA,"2,500"
진해수,2012,KIA,"2,500"
이호신,2012,KIA,"2,400"
이승엽,2012,삼성,"80,000"
진갑용,2012,삼성,"40,000"
배영수,2012,삼성,"40,000"
오승환,2012,삼성,"38,000"
박한이,2012,삼성,"30,000"
최형우,2012,삼성,"30,000"
안지만,2012,삼성,"25,000"
윤성환,2012,삼성,"25,000"
정현욱,2012,삼성,"25,000"
장원삼,2012,삼성,"22,500"
권혁,2012,삼성,"19,000"
박석민,2012,삼성,"18,000"
차우찬,2012,삼성,"17,000"
신명철,2012,삼성,"15,000"
강봉규,2012,삼성,"15,000"
권오준,2012,삼성,"15,000"
김상수,2012,삼성,"12,500"
조동찬,2012,삼성,"11,000"
채태인,2012,삼성,"11,000"
현재윤,2012,삼성,"8,200"
채상병,2012,삼성,"7,500"
정인욱,2012,삼성,"7,000"
조영훈,2012,삼성,"7,000"
배영섭,2012,삼성,"7,000"
이정식,2012,삼성,"6,000"
이우선,2012,삼성,"6,000"
강명구,2012,삼성,"6,000"
손주인,2012,삼성,"5,500"
조현근,2012,삼성,"5,000"
신용운,2012,삼성,"5,000"
정형식,2012,삼성,"4,000"
우동균,2012,삼성,"3,800"
모상기,2012,삼성,"3,500"
최원제,2012,삼성,"3,300"
임진우,2012,삼성,"3,200"
백정현,2012,삼성,"3,000"
김효남,2012,삼성,"3,000"
이지영,2012,삼성,"3,000"
박민규,2012,삼성,"2,800"
김종호,2012,삼성,"2,800"
김정혁,2012,삼성,"2,700"
김헌곤,2012,삼성,"2,500"
박정태,2012,삼성,"2,500"
이동걸,2012,삼성,"2,500"
명재철,2012,삼성,"2,500"
김동명,2012,삼성,"2,500"
김경모,2012,삼성,"2,500"
정우양,2012,삼성,"2,400"
김기태,2012,삼성,"2,400"
오태선,2012,삼성,"2,400"
심창민,2012,삼성,"2,400"
우병걸,2012,삼성,"2,400"
김건필,2012,삼성,"2,400"
김동주,2012,두산,"70,000"
김선우,2012,두산,"55,000"
정재훈,2012,두산,"35,000"
김현수,2012,두산,"30,000"
이혜천,2012,두산,"25,000"
이종욱,2012,두산,"20,500"
손시헌,2012,두산,"19,700"
최준석,2012,두산,"17,000"
임재철,2012,두산,"15,000"
오재원,2012,두산,"14,500"
양의지,2012,두산,"12,500"
이재우,2012,두산,"11,000"
이용찬,2012,두산,"10,200"
임태훈,2012,두산,"10,000"
정수빈,2012,두산,"9,000"
고창성,2012,두산,"8,500"
이원석,2012,두산,"8,400"
고영민,2012,두산,"8,000"
김상현,2012,두산,"8,000"
이성열,2012,두산,"7,200"
김승회,2012,두산,"6,500"
김재호,2012,두산,"5,700"
노경은,2012,두산,"5,500"
홍상삼,2012,두산,"5,000"
용덕한,2012,두산,"4,500"
윤석민,2012,두산,"4,100"
김강률,2012,두산,"3,300"
김창훈,2012,두산,"3,100"
서동환,2012,두산,"2,800"
조승수,2012,두산,"2,700"
오장훈,2012,두산,"2,600"
정진호,2012,두산,"2,600"
김재환,2012,두산,"2,600"
안규영,2012,두산,"2,600"
박민석,2012,두산,"2,600"
최재훈,2012,두산,"2,500"
최주환,2012,두산,"2,500"
오성민,2012,두산,"2,500"
정대현,2012,두산,"2,500"
양현,2012,두산,"2,500"
허경민,2012,두산,"2,500"
이현호,2012,두산,"2,400"
이원재,2012,두산,"2,400"
이정호,2012,두산,"2,400"
천상웅,2012,두산,"2,400"
김동한,2012,두산,"2,400"
국해성,2012,두산,"2,400"
김동길,2012,두산,"2,400"
진야곱,2012,두산,"2,400"
박경완,2012,SK,"50,000"
조인성,2012,SK,"40,000"
정근우,2012,SK,"31,000"
정우람,2012,SK,"28,000"
최정,2012,SK,"28,000"
박진만,2012,SK,"25,000"
김광현,2012,SK,"25,000"
이호준,2012,SK,"25,000"
송은범,2012,SK,"24,000"
임경완,2012,SK,"20,000"
박재홍,2012,SK,"20,000"
박정권,2012,SK,"19,500"
김강민,2012,SK,"19,000"
박재상,2012,SK,"16,000"
윤길현,2012,SK,"15,500"
전병두,2012,SK,"14,000"
정상호,2012,SK,"13,000"
조동화,2012,SK,"11,000"
고효준,2012,SK,"11,000"
이재영,2012,SK,"10,000"
이승호,2012,SK,"10,000"
안치용,2012,SK,"8,500"
임훈,2012,SK,"8,500"
엄정욱,2012,SK,"8,000"
이영욱,2012,SK,"7,200"
최영필,2012,SK,"7,000"
박희수,2012,SK,"7,000"
권용관,2012,SK,"6,600"
김연훈,2012,SK,"6,000"
최윤석,2012,SK,"5,000"
신승현,2012,SK,"5,000"
유재웅,2012,SK,"4,800"
윤희상,2012,SK,"4,500"
허준혁,2012,SK,"4,500"
조영민,2012,SK,"3,700"
최경철,2012,SK,"3,300"
허웅,2012,SK,"3,000"
조재호,2012,SK,"3,000"
제춘모,2012,SK,"3,000"
김태훈,2012,SK,"2,800"
박윤,2012,SK,"2,800"
문광은,2012,SK,"2,800"
안정광,2012,SK,"2,600"
박정배,2012,SK,"2,600"
최원재,2012,SK,"2,500"
박종훈,2012,SK,"2,500"
권영진,2012,SK,"2,500"
박진원,2012,SK,"2,400"
정진기,2012,SK,"2,400"
김재현,2012,SK,"2,400"
김기현,2012,SK,"2,400"
김성현,2012,SK,"2,400"
홍명찬,2012,SK,"2,400"
김정훈,2012,SK,"2,400"
김도현,2012,SK,"2,400"
이병규,2012,LG,"60,000"
이진영,2012,LG,"55,000"
정성훈,2012,LG,"35,000"
박용택,2012,LG,"35,000"
최동수,2012,LG,"15,000"
이상열,2012,LG,"15,000"
봉중근,2012,LG,"15,000"
박현준,2012,LG,"13,000"
서동욱,2012,LG,"8,500"
이대형,2012,LG,"8,500"
임찬규,2012,LG,"8,000"
한희,2012,LG,"7,500"
김광삼,2012,LG,"7,000"
김태완,2012,LG,"7,000"
김성현,2012,LG,"7,000"
김일경,2012,LG,"7,000"
김선규,2012,LG,"7,000"
우규민,2012,LG,"6,500"
유원상,2012,LG,"6,000"
이대진,2012,LG,"5,000"
정의윤,2012,LG,"5,000"
박명환,2012,LG,"5,000"
이동현,2012,LG,"5,000"
오지환,2012,LG,"4,800"
이병규,2012,LG,"4,500"
류택현,2012,LG,"4,500"
윤요섭,2012,LG,"4,200"
손인호,2012,LG,"4,200"
심광호,2012,LG,"4,000"
정재복,2012,LG,"3,800"
최성민,2012,LG,"3,800"
이대환,2012,LG,"3,700"
신정락,2012,LG,"3,500"
